"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
9.21083543066429,0.420899697477478,0.360706306373663,1.16856602257815,0.24257852436113,NA,"BambuTx170","BambuTx170","BambuGene1349",0.0332289255072859,TRUE,TRUE,"newGene-spliced",112,0.957264957264957,1,170
40.499356346812,0.127551231423553,0.312674177485764,0.407905683578332,0.683342919920331,0.926398543856317,"BambuTx171","BambuTx171","ENSG00000118939.19",0.0699135899450118,FALSE,TRUE,"newWithin",573,0.0993067590987868,1,171
20.4676781136363,-0.123961813816569,0.352607351951434,-0.351418644506287,0.725274296965401,0.936924783546546,"BambuTx172","BambuTx172","BambuGene1291",0.0120481927710843,TRUE,TRUE,"newGene-spliced",268,0.195050946142649,1,172
72.2098568295971,0.25239702176116,0.271653003679183,0.929029875053344,0.352873604021429,0.763441726487376,"BambuTx173","BambuTx173","BambuGene1291",0.00148148148148148,TRUE,TRUE,"newGene-spliced",1042,0.758369723435226,1,173
7.84835897902075,0.0401055461141583,0.362906857344078,0.110526662239504,0.911991705993324,NA,"BambuTx174","BambuTx174","ENSG00000125246.16",0.0489591813001512,FALSE,TRUE,"allNew",26,0.138297872340426,1,174
5.70987702649188,0.0237402666934552,0.353905610499733,0.0670683955462027,0.946527253925247,NA,"BambuTx176","BambuTx176","BambuGene1312",0.0624033006704487,TRUE,TRUE,"newGene-spliced",13,0.302325581395349,1,176
8.4470430432798,0.0902730758008186,0.35818104149429,0.251910165407536,0.801110502066254,NA,"BambuTx178","BambuTx178","ENSG00000293329.1",0.109885021992438,FALSE,TRUE,"newWithin",239,0.35618479880775,1,178
4.75657746408875,0.0787121852993999,0.328553751043061,0.23985651136277,0.810441495679145,NA,"BambuTx179","BambuTx179","ENSG00000292986.1",0.0820781094976098,FALSE,TRUE,"newFirstJunction:newJunction",84,0.285714285714286,1,179
7.35724507349903,0.461426106898973,0.352681844171006,1.31869934604333,0.187269645503404,NA,"BambuTx180","BambuTx180","ENSG00000168952.16",0.0504692149233234,FALSE,TRUE,"newFirstJunction:newJunction:newFirstExon",78,0.619047619047619,1,180
26.3596284763829,0.00759532096407932,0.352212108368114,0.0215727442150517,0.982788775436408,0.995400683044033,"BambuTx181","BambuTx181","ENSG00000151327.14",0.0954007665389102,FALSE,TRUE,"newWithin",270,0.173410404624277,1,181
2.91468571469089,0.182329463037339,0.249019524015265,0.758472981755705,0.448167881606427,NA,"BambuTx182","BambuTx182","BambuGene1372",0.0385843873770282,TRUE,TRUE,"newGene-spliced",67,0.446666666666667,1,182
6.883086632568,0.040259884267669,0.352689882126069,0.114198826066905,0.909080182485139,NA,"BambuTx183","BambuTx183","ENSG00000179454.14",0.0562288459438803,FALSE,TRUE,"newLastJunction:newLastExon",57,0.398601398601399,1,183
